"Rayon","Sous-rayon","Catégorie","Code barre","Réf Fournisseur","Référence","Désignation","LIEN DAFY.COM","Marque","Fournisseur","Prix H.T.","Prix T.T.C.","Réel","Réservé","Dispo","P","Cde four.","Casier","Couleur","Taille","Code TVA","Condi.achat","Nomenclature.associée","Remplacement","Année","Dernier achat","Dernière vente","Prix achat bloqué","Prix vente bloqué","Sur internet"
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575001151","A0A-13B4-","225257500115","SHOT SPIRIT G  BK 12","https://www.dafy-moto.com/gants-contact-spirit-shot-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575001205","A0A-13B4-","225257500120","SHOT SPIRIT G  BK 13","https://www.dafy-moto.com/gants-contact-spirit-shot-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575001090","A0A-13B4-","225257500109","SHOT SPIRIT G  BK 9","https://www.dafy-moto.com/gants-contact-spirit-shot-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575098113","A0A-13B4-","225257509811","SHOT SPIRIT G  NV 10","https://www.dafy-moto.com/gants-contact-spirit-shot-navy-blanc.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000003","0.00","000003","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575098137","A0A-13B4-","225257509813","SHOT SPIRIT G  NV 11","https://www.dafy-moto.com/gants-contact-spirit-shot-navy-blanc.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575098151","A0A-13B4-","225257509815","SHOT SPIRIT G  NV 12","https://www.dafy-moto.com/gants-contact-spirit-shot-navy-blanc.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575098205","A0A-13B4-","225257509820","SHOT SPIRIT G  NV 13","https://www.dafy-moto.com/gants-contact-spirit-shot-navy-blanc.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252575098090","A0A-13B4-","225257509809","SHOT SPIRIT G  NV 9","https://www.dafy-moto.com/gants-contact-spirit-shot-navy-blanc.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224212021068","A0A-12B4-","222421202106","SHOT SPIRIT ML BU L","https://www.dafy-moto.com/maillot-contact-spirit-shot-bleu-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224212021051","A0A-12B4-","222421202105","SHOT SPIRIT ML BU M","https://www.dafy-moto.com/maillot-contact-spirit-shot-bleu-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224212021082","A0A-12B4-","222421202108","SHOT SPIRIT ML BU XXL","https://www.dafy-moto.com/maillot-contact-spirit-shot-bleu-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224212098060","A0A-12B4-","222421209806","SHOT SPIRIT ML NV L","https://www.dafy-moto.com/maillot-contact-spirit-shot-navy-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224212098053","A0A-12B4-","222421209805","SHOT SPIRIT ML NV M","https://www.dafy-moto.com/maillot-contact-spirit-shot-navy-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224212098077","A0A-12B4-","222421209807","SHOT SPIRIT ML NV XL","https://www.dafy-moto.com/maillot-contact-spirit-shot-navy-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224212098084","A0A-12B4-","222421209808","SHOT SPIRIT ML NV XXL","https://www.dafy-moto.com/maillot-contact-spirit-shot-navy-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118021036","A0A-11B4-","221311802103","SHOT SPIRIT PT BU 34","https://www.dafy-moto.com/pantalon-contact-spirit-shot-noir-bleu.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118021043","A0A-11B4-","221311802104","SHOT SPIRIT PT BU 36","https://www.dafy-moto.com/pantalon-contact-spirit-shot-noir-bleu.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118021050","A0A-11B4-","221311802105","SHOT SPIRIT PT BU 38","https://www.dafy-moto.com/pantalon-contact-spirit-shot-noir-bleu.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118098205","A0A-11B4-","221311809820","SHOT SPIRIT PT NV 28","https://www.dafy-moto.com/pantalon-contact-spirit-shot-navy-orange.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118098014","A0A-11B4-","221311809801","SHOT SPIRIT PT NV 30","https://www.dafy-moto.com/pantalon-contact-spirit-shot-navy-orange.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118098021","A0A-11B4-","221311809802","SHOT SPIRIT PT NV 32","https://www.dafy-moto.com/pantalon-contact-spirit-shot-navy-orange.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118098038","A0A-11B4-","221311809803","SHOT SPIRIT PT NV 34","https://www.dafy-moto.com/pantalon-contact-spirit-shot-navy-orange.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213118098052","A0A-11B4-","221311809805","SHOT SPIRIT PT NV 38","https://www.dafy-moto.com/pantalon-contact-spirit-shot-navy-orange.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252577091112","A0A-13C2-","225257709111","SHOT STORM G  KAKI 10","https://www.dafy-moto.com/gants-devo-storm-shot-kaki-noir-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252577091136","A0A-13C2-","225257709113","SHOT STORM G  KAKI 11","https://www.dafy-moto.com/gants-devo-storm-shot-kaki-noir-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252577091150","A0A-13C2-","225257709115","SHOT STORM G  KAKI 12","https://www.dafy-moto.com/gants-devo-storm-shot-kaki-noir-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252577091204","A0A-13C2-","225257709120","SHOT STORM G  KAKI 13","https://www.dafy-moto.com/gants-devo-storm-shot-kaki-noir-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252577091075","A0A-13C2-","225257709107","SHOT STORM G  KAKI 8","https://www.dafy-moto.com/gants-devo-storm-shot-kaki-noir-orange.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224214091069","A0A-12C2-","222421409106","SHOT STORM ML KAKI L","https://www.dafy-moto.com/maillot-devo-storm-shot-kaki-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224214091052","A0A-12C2-","222421409105","SHOT STORM ML KAKI M","https://www.dafy-moto.com/maillot-devo-storm-shot-kaki-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224214091045","A0A-12C2-","222421409104","SHOT STORM ML KAKI S","https://www.dafy-moto.com/maillot-devo-storm-shot-kaki-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224214091076","A0A-12C2-","222421409107","SHOT STORM ML KAKI XL","https://www.dafy-moto.com/maillot-devo-storm-shot-kaki-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2224214091083","A0A-12C2-","222421409108","SHOT STORM ML KAKI XXL","https://www.dafy-moto.com/maillot-devo-storm-shot-kaki-noir.html","","POWER SPORTS","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213121091019","A0A-11C2-","221312109101","SHOT STORM PT KAKI 30","https://www.dafy-moto.com/pantalon-devo-storm-shot-kaki-noir.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213121091026","A0A-11C2-","221312109102","SHOT STORM PT KAKI 32","https://www.dafy-moto.com/pantalon-devo-storm-shot-kaki-noir.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213121091033","A0A-11C2-","221312109103","SHOT STORM PT KAKI 34","https://www.dafy-moto.com/pantalon-devo-storm-shot-kaki-noir.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213121091040","A0A-11C2-","221312109104","SHOT STORM PT KAKI 36","https://www.dafy-moto.com/pantalon-devo-storm-shot-kaki-noir.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000002","0.00","000002","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213121091057","A0A-11C2-","221312109105","SHOT STORM PT KAKI 38","https://www.dafy-moto.com/pantalon-devo-storm-shot-kaki-noir.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2213121091064","A0A-11C2-","221312109106","SHOT STORM PT KAKI 40","https://www.dafy-moto.com/pantalon-devo-storm-shot-kaki-noir.html","","POWER SPORTS","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","3/12/2021","","Oui","Oui",""
"Pilote","SPORTSWEAR","CASQUETTES","5840793001014","A0A-58A1-A01-TU","584079300101","SHOT STROKE CQT BK","https://www.dafy-moto.com/casquette-stroke-shot-noir.html","","POWER SPORTS","241.67 Dh","290.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","2/9/2021","","Oui","Oui",""
"Pilote","BOTTES","DIVERS BOTTES ET ACCESS.","0501321002013","A0F-24A4","050132100201","SHOT SUPPORTBARX11/12 B","plus en ligne, conserver la fiche produit actuelle","SHOT","POWER SPORTS","33.33 Dh","40.00 Dh","000010","0.00","000010","","000000","","","","020.0 %","0.00","","","","2/9/2021","","Oui","Oui",""
"Pilote","BOTTES","DIVERS BOTTES ET ACCESS.","0501321001016","A0F-24A4","050132100101","SHOT SUPPORTBARX11/12 N","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","33.33 Dh","40.00 Dh","000008","0.00","000008","","000000","","","","020.0 %","0.00","","","","2/9/2021","","Oui","Oui",""
"Pilote","SPORTSWEAR","BONNETS","5860117999018","A0A-50A1-A01","586011799901","SHOT SYMBOL BONNET","https://www.dafy-moto.com/bonnet-symbol-shot-noir.html","","POWER SPORTS","241.67 Dh","290.00 Dh","000004","0.00","000004","","000000","","","","020.0 %","0.00","","","","2/9/2021","","Oui","Oui",""
"Pilote","SPORTSWEAR","TEE-SHIRTS","5820472002068","A0D-54A2-A02","582047200206","SHOT TEAM F TSSUP WH L","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","250.00 Dh","300.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","SPORTSWEAR","TEE-SHIRTS","5820470002077","A0D-54A1-A01","582047000207","SHOT TEAM H TSSUP WH XL","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","250.00 Dh","300.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT ACCESSOIRES MASQUES","7090010999015","A0D-29G3-01","709001099901","SHOT TEAR OFF/10 ASS/IR","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","91.67 Dh","110.00 Dh","000040","0.00","000040","","000000","","","","020.0 %","0.00","","","","2/9/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453135152","A0B-13B2-","225245313515","SHOT TRUST GSUP DBUNO 12","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","341.67 Dh","410.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453135077","A0B-13B2-","225245313507","SHOT TRUST GSUP DBUNO 8","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","341.67 Dh","410.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453135091","A0B-13B2-","225245313509","SHOT TRUST GSUP DBUNO 9","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","341.67 Dh","410.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453040111","A0B-13B2-","225245304011","SHOT TRUST GSUP DGBK 10","https://www.dafy-moto.com/gants-contact-trust-shot-noir-gris-fonce-blanc.html","","POWER SPORTS","341.67 Dh","410.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453040098","A0B-13B2-","225245304009","SHOT TRUST GSUP DGBK 9","https://www.dafy-moto.com/gants-contact-trust-shot-noir-gris-fonce-blanc.html","","POWER SPORTS","341.67 Dh","410.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453077131","A0B-13B2-","225245307713","SHOT TRUST GSUP GNY 11","https://www.dafy-moto.com/gants-contact-trust-shot-noir-gris-jaune.html","","POWER SPORTS","341.67 Dh","410.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453077155","A0B-13B2-","225245307715","SHOT TRUST GSUP GNY 12","https://www.dafy-moto.com/gants-contact-trust-shot-noir-gris-jaune.html","","POWER SPORTS","341.67 Dh","410.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453077209","A0B-13B2-","225245307720","SHOT TRUST GSUP GNY 13","https://www.dafy-moto.com/gants-contact-trust-shot-noir-gris-jaune.html","","POWER SPORTS","341.67 Dh","410.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453116205","A0B-13B2-","225245311620","SHOT TRUST GSUP LGNO 13","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","325.00 Dh","390.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","2/9/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT GANTS","2252453009095","A0B-13B2-","225245300909","SHOT TRUST GSUP NBUW 9","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","341.67 Dh","410.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2223985040054","A0B-12B2-","222398504005","SHOT TRUST MLSUP DGBK M","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT MAILLOT","2223985116070","A0B-12B2-","222398511607","SHOT TRUST MLSUP LGNO XL","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2212905135215","A0B-11B2-","221290513521","SHOT TRUST PTSUP DBUNO 26","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","1,158.33 Dh","1,390.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/21/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT PANTALON","2212905077218","A0B-11B2-","221290507721","SHOT TRUST PTSUP GNY 26","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","1,158.33 Dh","1,390.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT ACCESSOIRES CASQUES","7000055116018","A0A-21A3-D","700005511601","SHOT VIS FURDRAW OGR","plus en ligne, conserver la fiche produit actuelle","SHOT","POWER SPORTS","291.67 Dh","350.00 Dh","000003","0.00","000003","","000000","","ORANGE,GRIS MATT","","020.0 %","0.00","","","","5/22/2021","","Oui","Oui",""
"Pilote","TOUT-TERRAIN PILOTE","TT ACCESSOIRES CASQUES","3701030041977","A0D-21A3-A02","A0D-21A3-A02","SHOT VIS FURIOUS WHITE GLOSSY","plus en ligne, conserver la fiche produit actuelle","","POWER SPORTS","266.67 Dh","320.00 Dh","000003","0.00","000003","","000000","","","","020.0 %","0.00","","","","2/9/2021","","Oui","Oui",""
